ORIGINAL	SUPPLEMENT	YR	RPTID	HL_SUP_ID	SYSTEM_TYPE	OPERATOR_ID	NAME	PARENT	OFSTREET	OFCITY	OFCOUNTY	OFSTATE	OFZIP	HQSTREET	HQCITY	HQCOUNTY	HQSTATE	HQZIP	CPBMT	CPBOFFM	CPBONM	CPCMT	CPCOFFM	CPCONM	CUBOFFM	CUBONM	CUCMT	CUCOFFM	CUCONM	CUPMT	HCAMT	HCAOFFM	HCAONM	STOFFM_1	STOFFM_2	STOFFM_3	STOFFM_4	STOFFM_5	STOFFM_6	STOFFM_7	STOFFM_8	STOFFM_9	STOFFM_10	STOFFM_11	STOFFM_12	STOFFM_13	STOFFM_14	STOFFM_15	STOFFM_16	STOFFM_17	STOFFM_18	STONM_1	STONM_2	STONM_3	STONM_4	STONM_5	STONM_6	STONM_7	STONM_8	STONM_9	STONM_10	STONM_11	STONM_12	STONM_13	STONM_14	STONM_15	STONM_16	STONM_17	STONM_18	DINSTM_1	DINSTM_2	DINSTM_3	DINSTM_4	DINSTM_5	DINSTM_6	DINSTM_7	DINSTM_8	DINSTM_9	DINSTM_10	DINSTMT	ERWHM_1	ERWHM_2	ERWHM_3	ERWHM_4	ERWHM_5	ERWHM_6	ERWHM_7	ERWHM_8	ERWHMT	ERWLM_1	ERWLM_2	ERWLM_3	ERWLM_4	ERWLM_5	ERWLM_6	ERWLM_7	ERWLM_8	ERWLMT	ERWTM_1	ERWTM_2	ERWTM_3	ERWTM_4	ERWTM_5	ERWTM_6	ERWTM_7	ERWTM_8	ERWTMT	YSGOFFM	YSGONM	YSLOFFM	YSLONM	BTNPMS	REGGATHM	BT1COM	BT1NUM1	BT1NUM2	BT1NUM3	BT1NUM4	BT1NUMT	BT2COM	BT2NUM1	BT2NUM2	BT2NUM3	BT2NUM4	BT2NUMT	VTM_1	VTM_2	VTM_3	VTM_4	VTM_5	VTM_6	II1_1	II1_2	II1_3	II1_4	II1_T	II2_1	II2_2	II2_3	II2_4	II2_5	II3_1	II3_2	II3_3	II3_4	II4_1	II4_2	II4_3	II4_4	II4_5	II5_1	II5_2	BA_1	BA_2	BA_3	BA_4	BA_5	BA_6	BA_7	BA_8	DOR	DOE	PNAME	PPHONE	PEMAIL	PFAX
Y	N	2006	20060431	2858	HVLS	4908	"EXXONMOBIL USPRODUCTION, A DIVISION OF EXXON MOBIL CORPORATION"		PO BOX 4356 (14950 HEATHROW FOREST PARKWAY)	HOUSTON	HARRIS	TX	77210-4358						0	0	0	8.1	0	8.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.4	2.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.1	0	0	0	0	8.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.1		0		0	0	0	0	0		0	0	0	0	0	0	5913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		9/13/2007	9/13/2007	JOHN J. LANE III	2816541101	JOHN.J.LANE@EXXONMOBIL.COM	2816541147
Y	N	2006	20060305	2562	CRUDE OIL	31695	PACIFIC MARKETING & TRANSPORTATION  LLC	"PLAINS ALL AMERICAN PIPELINE, L.P."	5900 CHERRY AVENUE	LONG BEACH	LOS ANGELES	CA	90805	"333 CLAY ST., SUITE 1600"	HOUSTON	HARRIS	TX	77002	0	0	0	84	0	84	0	0	0	0	0	0	84	0	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	12	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82	2	0	84	0	0	0	0	0	82	2	0	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82	2	0	84	0	84	0	0		0	CRUDE OIL	18	0	0	0	18		0	0	0	0	0	781788840	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84	0	0	0	0	0	0		6/15/2007	6/15/2007	"ANN GOODINE, COMPLIANCE SPECIALIST"	5627282851	RAGOODINE@PAALP.COM	5627282350
N	Y	2006	20060329	3477	CRUDE OIL	18718	SUNOCO PIPELINE L.P.  - WESTERN AREA		ONE FLUOR DANIEL DR. BUILDING A LEVEL 3	SUGAR LAND	FORT BEND	TX	77478	"1735 MARKET ST. , 29TH FLOOR"	PHILADELPHIA	PHILADELPHIA	PA	19103	395	0	395	1885.3	0	1885.3	0	0	0	0	0	0	831.84	0	831.84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	91	279	1258.5	301.8	0	278.5	0	0	0	20.6	0	0	4	0	0	0	0	192	866	655.3	29	274.3	55	69	30	89.2	20.6	2280.4	0	0	0	0	69	23	90.2	20.6	202.8	371.8	10	273.3	57	0	0	0	0	712.1	371.8	10	273.3	57	69	23	90.2	20.6	914.9	0	2249.02	0	31.33		152.89	CRUDE OIL	12	38	16	7	73		0	0	0	0	0	16240127129	0	0	0	0	0	258.7	258.7	0	0	517.4	33	33	0	2	13	15	0	0	0	0	0	0	0	0	532.4	33	80	138	99	96	33	0	0		6/15/2007	5/7/2008	KENNETH DAVID BORN	2816376497	KDBORN@SUNOCOLOGISTICS.COM	2816376425
Y	N	2006	20060312	2569	CRUDE OIL	32169	PACIFIC ATLANTIC TERMINALS  LLC	"PLAINS ALL AMERICAN PIPELINE, L.P."	5900 CHERRY AVENUE	LONG BEACH	LOS ANGELES	CA	90805	"333 CLAY ST., SUITE 1600"	HOUSTON	TX	TX	77002	0	0	0	1.75	0	1.75	0	0	0	0	0	0	1.75	0	1.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.75	0	1.75	0	0	0	0	0	0	1.75	0	1.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.75	0	1.75	0	1.75	0	0		0	CRUDE OIL	1	0	0	4	5		0	0	0	0	0	9461498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		6/15/2007	6/15/2007	"ANN GOODINE, COMPLIANCE SPECIALIST"	5627282851	RAGOODINE@PAALP.COM	5627282350
Y	N	2006	20060444	3039	PETROLEUM & REFINED PRODUCTS	11551	LION OIL CO	LION OIL CO	1001 SCHOOL STREET	EL DORADO	UNION	AR	71730	P.O. DRAWER 1639	JACKSON	UNION	MS	39215	0	0	0	18	0	18	0	0	0	0	0	0	11	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	8	0	0	0	18	0	0	0	0	8	0	0	0	8	10	0	0	0	0	0	0	0	10	10	0	0	0	8	0	0	0	18	0	10	0	8	N	0		0	0	0	0	0		0	0	0	0	0	0	0	0	134000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0		11/30/2007	11/30/2007	GLENN GREEN	8708641372	GLENN.GREEN@LIONOIL.COM	8708641341
Y	N	2006	20060331	2592	CRUDE OIL	30969	MAIN PASS OIL GATHERING SYSTEM	BP PIPELINES NORTH AMERICA INC.	28100 TORCH PARKWAY	WARRENVILLE	DU PAGE	IL	60555						0	0	0	93	93	0	0	0	0	0	0	0	4	4	0	0	0	26	6	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93	0	93	0	0	0	0	0	0	91	0	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91	0	91	93	0	0	0		0		0	0	0	0	0		0	0	0	0	0	2344000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0		6/15/2007	6/15/2007	DAVID KNOELKE	3604436511	DAVID.KNOELKE@BP.COM	6308363582
N	Y	2006	20060390	3518	CO2 OR OTHER	31757	ANADARKO E&P	ANADARKO PETROLEUM CORPORATION	"1099 18TH ST, SUITE 1200"	DENVER	DENVER	CO	80202	1201 LAKE ROBBINS DR.	THE WOODLANDS	MONTGOMERY	TX	77380	0	0	0	124	0	124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124	124	0	0	0	0	0	0	0	124	124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124	124	0	124	0	0		0		0	0	0	0	0		0	0	0	0	0	0	0	0	0	660604418	660604418	0	0	0	0	0	0	0	0	0	0	124	0	0	0	0	0	0	0	0	124	0	0	124	0	0	0	0	0		6/20/2007	5/28/2008	LYNNA SCRANTON	7209296317	LYNNA.SCRANTON@ANADARKO.COM	7202640497
Y	N	2006	20060345	2606	CRUDE OIL	31822	SUNCOR ENERGY (U.S.A.) PIPELINE COMPANY		1715 FLEISCHLI PKWY	CHEYENNE	LARAMIE	WY	82001						54	0	54	265	0	265	0	0	0	0	0	0	88	0	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	109	118	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	172	0	4	30	57.5	0.5	0	319	0	0	0	0	30	57.5	0.5	0	88	40	152	0	4	0	0	0	0	196	40	152	0	4	30	57.5	0.5	0	284	0	312.5	0	6.5		0	CRUDE	7	5	2	0	14		0	0	0	0	0	4224876332	0	0	10561024	0	0	87	197	0	0	284	34	11	1	0	1	0	0	0	0	4	1	0	0	1	288	12	62	57	5	0	13	0	0		6/15/2007	6/15/2007	TERRENCE L. LARSON	3077758111	KGLEASON@SUNCOR.COM	3076376633
N	Y	2006	20060050	2618	CO2 OR OTHER	31875	MERIT ENERGY COMPANY		P.O. BOX 748	LINDSAY	GARVIN	OK	73052	13727 KNOEL RD SUITE 500	DALLAS		TX	75240	0	0	0	118	0	118	0	0	0	0	0	0	41.7	0	41.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118	0	0	118	0	0	0	0	0	118	0	0	118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118	0	0	118	0	118	0	0		0		0	0	0	0	0		0	0	0	0	0	0	0	0	0	338720000	338720000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41.7	0	0	0	0	41.7	0	0	0	0	41.7	0	0	0		4/10/2007	6/19/2007	BILL ELLSWORTH	3073282345	BILL.ELLSWORTH@MERITENERGY.COM	
Y	N	2006	20060353	2619	PETROLEUM & REFINED PRODUCTS	30735	TESORO ALASKA PIPELINE COMPANY	TESORO CORPORATION	300 CONCORD PLAZA	SAN ANTONIO	BEXAR	TX	78216-6999						0	0	0	69.2	14.2	55	0	0	0	0	0	0	69.2	14.2	55	0	0	0	14.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	54.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68.3	0	0.5	0.4	69.2	0	0	0	0	68.3	0	0.5	0.4	69.2	0	0	0	0	0	0	0	0	0	0	0	0	0	68.3	0	0.5	0.4	69.2	14.2	55	0	0		0		0	0	0	0	0		0	0	0	0	0	0	0	0	908542647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68.7	0	0	0	0		6/18/2007	6/19/2007	"BERNADETTE FRIEH, MANAGER ENVIRONMENTAL COMPLIANCE AND TRAIN"	2102832000	BFRIEH@TSOCORP.COM	2102832127
Y	N	2006	20060356	2622	PETROLEUM & REFINED PRODUCTS	31583	TESORO REFINING & MARKETING CO.; MOUNTAIN REGION	TESORO CORPORATION	300 CONCORD PLAZA	SAN ANTONIO	BEXAR	TX	78216-6999						0	0	0	11.7	0	11.7	0	0	0	0	0	0	11.7	0	11.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.2	2.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.5	2.5	0	0	6.6	0	0	0.1	11.7	0	0	0	0	0	0	0	0.4	0.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4	0	11.7	0	0	 	0		0	0	0	0	0		0	0	0	0	0	0	0	0	118328968	0	0	0	0	0	0	0	0	0	0	0	0	6.7	0	0	0	0	0	0	0	0	6.7	0	0	5	0	0	6.7	0	0		6/18/2007	6/19/2007	"BERNADETTE FRIEH, MANAGER ENVIRONMENTAL COMPLIANCE AND TRAIN"	2102832000	BFRIEH@TSOCORP.COM	2102832127
N	Y	2006	20060314	3209	HVLS	32011	"HOLLY ENERGY PARTNERS - OPERATING, L.P."		311 W QUAY	ARTESIA	EDDY	NM	88210						0	0	0	314	0	314	0	0	0	0	0	0	70	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	249	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97	0	0	0	217	0	314	0	0	97	0	0	0	217	0	314	0	0	0	0	0	0	0	0	0	0	0	97	0	0	0	217	0	314	0	314	0	0		0		0	0	0	0	0		0	0	0	0	0	0	1372605279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	249	0	65	0	0	0	0		6/15/2007	3/7/2008	LORI CLOWE	5757489743	LORI.CLOWE@HOLLYENERGY.COM	5757465480
Y	N	2006	20070056	3245	PETROLEUM & REFINED PRODUCTS	13162	NAVAJO REFINING CO		311 WEST QUAY STREET	ARTESIA	EDDY	NM	88210						0	0	0	36	0	36	0	0	0	0	0	0	6.9	0	6.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	36	0	0	36	0	0	0	0	0	36	0	36	0	0	N	0		0	0	0	0	0		0	0	0	0	0	0	0	0	11524044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		3/13/2008	3/13/2008	"LORI CLOWE, MANAGER - REGULATORY COMPLIANCE"	5757489743	LORI.CLOWE@HOLLYENERGY.COM	5757465480
Y	N	2006	20060378	2644	HVLS	19319	"TEXAS PETROCHEMICALS, LP"		8600 PARK PLACE BLVD	HOUSTON	HARRIS	TX	77017						0	0	0	149	0	149	0	0	0	0	0	0	149	0	149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60.5	76.6	8	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62.7	12.6	24.4	11.4	26.4	8.1	3.5	149.1	0	0	0	0	0	24.3	3.5	0	27.8	0	1.7	0	13.1	0	0	0	0	14.8	0	1.7	0	13.1	0	24.3	3.5	0	42.6	0	137.1	0	12		0		0	0	0	0	0		0	0	0	0	0	0	175102280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.8	0	0	0	0	0	0	0	0	1.8	0	13.4	0	71.1	23	0	0	0		6/19/2007	6/19/2007	"TERREL D. WILLIAMS, DISTRICT ENGINEER FOR BUCKEYE PARTNERS, "	7132052719	TWILLIAMS@BUCKEYE.COM	9363364150
Y	N	2006	20070478	4103	CRUDE OIL	32103	CRIMSON PIPELINE L.P.		2459 REDONDO AVE.	LONG BEACH	LOS ANGELES	CA	90755						0	0	0	307.27	0	307.27	0	0	0	0	0	0	307.27	0	307.27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32.07	36.36	142.9	95.23	0.71	0	0	0	0	0	0	0	0	0	0	0	0	0	307.27	0	0	0	0	0	0	0	0	0	307.27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	302.6	0	4.67	N	307.27	CRUDE OIL	0	2	0	0	2		0	0	0	0	0	1148936999	0	0	0	0	0	87.43	87.43	0	0	174.86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	174.86	0	0	0	307.27	0	0	0	0		11/19/2008	11/19/2008	ROSEANNE M. ROTHER	5625959002	RROTHER@CRIMSONPL.COM	5625956071
Y	N	2006	20090143	6986	PETROLEUM & REFINED PRODUCTS	12624	MOBIL CORP		P.O. BOX 3311	BEAUMONT	JEFFERSON	TX	77704-3311	5959 LAS COLINAS BLVD.	IRVING	DALLAS	TX	75039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	0		0	0	0	0	0	PRODUCTS	0	0	4	5	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6/15/2007	5/26/2010	"JERRY A. LEWIS, DOT COMPLEX COORDINATOR"	4097573688	JERRY.A.LEWIS@EXXONMOBIL.COM	4097573234
N	Y	2006	20060107	2322	CRUDE OIL	15156	SINCLAIR TRANSPORTATION COMPANY	SINCLAIR OIL CORPORATION	P.O. BOX 185 	SINCLAIR	CARBON	WY	82334	P.O. BOX 30825	SALT LAKE CITY	SALT LAKE	UT	84102	11	0	11	438	0	438	0	0	0	0	0	0	214	0	214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	288	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	175	177	0	36	35	449	0	0	0	175	177	0	36	35	423	0	26	0	0	0	0	0	0	26	0	26	0	175	177	0	36	35	449	0	442	0	7	N	3		0	0	0	0	0		0	0	0	0	0	5142888943	0	0	0	0	0	103	91	0	0	194	34	53	0	0	0	0	0	0	0	0	0	0	0	0	194	53	0	108	56	103	91	0	0		6/1/2007	6/1/2007	JONATHAN BROWN	3073283643	JBROWN@REFINERY.SINCLAIROIL.COM	
Y	N	2006	20060242	2499	PETROLEUM & REFINED PRODUCTS	4906	EXXONMOBIL PIPELINE COMPANY		"800 BELL STREET, ROOM 623F"	HOUSTON	HARRIS	TX	77002	"800 BELL STREET, ROOM 623F"	HOUSTON	HARRIS	TX	77002	0	0	0	794	0	794	0	0	0	0	0	0	639	0	639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	596	123	41	0	31	0	0	0	0	0	0	0	0	0	3	0	0	0	1	184	126	344	43	45	42	9	794	0	0	0	0	43	45	42	9	139	1	184	126	344	0	0	0	0	655	1	184	126	344	43	45	42	9	794	0	794	0	0	N	0		0	0	0	0	0		0	0	0	0	0	0	0	0	6988695379	0	0	196	196	165	0	557	64	61	7	4	31	11	0	0	0	1	0	0	0	0	569	61	32	8	112	212	155	0	0		6/14/2007	6/14/2007	THAD MASSENGALE	7136562258	THAD.MASSENGALE@EXXONMOBIL.COM	7136568232
Y	N	2006	20060122	2351	HVLS	2564	COLORADO INTERSTATE GAS COMPANY		2  NORTH NEVADA AVENUE	COLORADO SPRINGS	EL PASO	CO	80903						0	0	0	6	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	6	0	0	0	6	0	0	0	0	6	0	3	0	3		0		0	0	0	0	0		0	0	0	0	0	0	3571813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		5/29/2007	6/5/2007	"GLENN D. ZIMMERMAN, PRINCIPAL COMPLIANCE SPECIALIST"	7193295645	GLENN.ZIMMERMAN@ELPASO.COM	7193295646
Y	N	2006	20060254	2511	HVLS	12624	EXXONMOBIL OIL CORPORATION - BEAUMONT REFINERY (HULL)		800 BELL STREET	HOUSTON	HARRIS	TX	77002						0	0	0	203	0	203	0	0	0	0	0	0	104	0	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108	40	10	0	30	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	148	53	0	2	203	0	0	0	0	148	53	0	2	203	0	0	0	0	0	0	0	0	0	0	0	0	0	148	53	0	2	203	0	203	0	0	 	0		0	0	0	0	0		0	0	0	0	0	0	646394719	0	0	0	0	0	0	0	0	0	625	337	0	60	475	0	0	0	0	0	0	0	0	0	0	337	2	0	49	20	0	0	0		6/14/2007	6/14/2007	THAD MASSENGALE	7136562258	THAD.MASSENGALE@EXXONMOBIL.COM	7136568232
Y	N	2006	20060263	2520	CRUDE OIL	1541	"BP EXPLORATION, ALASKA, INC."		900 EAST BENSON BLVD (PO BOX 196612 - MS -3000  C STREET)	ANCHORAGE	N/A	AK	99519-6612	"BOX 196612, 900 BENSON BL"	ANCHORAGE		AK	99519	0	0	0	5.968	5.968	0	0	0	72.131	0	72.131	0	78.099	5.968	72.131	0	0	0	5.968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.119	25.041	10.399	25.572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35.971	25.041	17.087	78.099	0	0	0	0	0	35.971	25.041	11.119	72.131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35.971	25.041	11.119	72.131	0	21.518	5.968	50.613		0	0	0	0	0	0	0	0	0	0	0	0	0	645474808	0	0	0	0	0	17.087	0	0	0	17.087	0	0	0	0	0	0	0	0	0	0.662	0	0	0	0	17.749	0	0	42.128	0	52.527	0	0	0		6/14/2007	6/14/2007	TRUMAN M. DICKESON - DOT ADVISOR - ALASKA	9077718170	TRUMAN.DICKESON@BP.COM	9075644090
Y	N	2006	20060130	2360	HVLS	32131	TURKEY CREEK PIPELINE		3010 BRIARPARK SUITE 550	HOUSTON	HARRIS	TX	77042						0	0	0	11	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	11	0	0	0	0	0	0	0	11	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	11	0	11	0	0		0		0	0	0	0	0		0	0	0	0	0	0	15257000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0		6/6/2007	6/6/2007	ERIC LOVE	4093771122		
N	Y	2006	20060100	2367	CRUDE OIL	30829	"TEPPCO CRUDE PIPELINE, L.P."		1100 LOUISIANA STREET	HOUSTON	HARRIS	TX	77002-5227						0	0	0	2110	0	2110	0	255	0	0	0	255	664	0	664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	77	1002	350	270	0	29	1	2	1	65	0	0	519	0	0	32	7	88	342	181	191	791	53	597	71	36	15	2365	0	0	0	0	13	71	107	113	304	34	4	15	0	0	0	0	0	53	34	4	15	0	13	71	107	113	357	0	1252	0	1113		0	CRUDE	11	39	8	16	74		0	0	0	0	0	60725505124	0	0	0	0	0	229	229	0	0	458	944	944	15	54	138	36	0	0	0	0	0	0	0	0	494	944	19	70	613	0	265	0	0		5/29/2007	6/7/2007	JLYNN P. STOUT	7133813614	JPSTOUT@TEPPCO.COM	7133814790
Y	N	2006	20060265	2522	CO2 OR OTHER	31371	"BUCKEYE GULF COAST PIPE LINES, LP"	"BUCKEYE PARTNERS, LP"	"1200 SMITH ST, SUITE 1000"	HOUSTON	HARRIS	TX	77002						0	0	0	2.5	0	2.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	1	1	0	2.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0.5		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	745303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		6/14/2007	6/14/2007	DONALD E HANKEY	6109044410	DHANKEY@BUCKEYE.COM	6109044545
Y	N	2006	20060273	2530	PETROLEUM & REFINED PRODUCTS	30005	MOBIL PACIFIC PIPELINE COMPANY		"800 BELL STREET, ROOM 623F"	HOUSTON	HARRIS	TX	77002						0	0	0	8	0	8	0	0	0	0	0	0	8	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	4	0	8	0	0	0	0	0	0	4	0	4	0	0	2	2	0	0	0	0	4	0	0	2	2	0	0	4	0	8	0	8	0	0		0		0	0	0	0	0		0	0	0	0	0	0	0	0	20508439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0		6/15/2007	6/15/2007	THAD MASSENGALE	7136562258	THAD.MASSENGALE@EXXONMOBIL.COM	7136568232
Y	N	2006	20060140	2376	PETROLEUM & REFINED PRODUCTS	18718	SUNOCO PIPELINE L.P. (EASTERN AREA)	SUNOCO LOGISTICS PARTNERS L.P.	1824 HORSESHOE PIKE	HONEY BROOK	CHESTER	PA	19344-8500	MELLON BANK CENTER / 29TH FLOOR	PHILADELPHIA	PHILADELPHIA	PA	19103-1699	335	0	335	1001.88	0	1001.88	0	0	0	0	0	0	1054.029	0	1054.029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.46	108.6	827.64	107.45	84.21	191.71	10.51	0	0	0	3.31	1	0	0	0	0	0	0	0	0	665.24	31.59	377.65	223.1	8.24	12.79	18.28	0	1336.89	0	0	0	0	11.97	18.51	26.86	0.61	57.95	0	0	16.94	197.01	0	0	0	0	213.95	0	0	16.94	197.01	11.97	18.51	26.86	0.61	271.9	0	1329.37	0	7.51	N	0		0	0	0	0	0		0	0	0	0	0	0	0	0	15767497391	0	0	405.02	446.24	20	0	871.26	201	185	13	36	21	20.88	4	0	0	0	0	0	0	0	892.14	185	861.79	329.78	183.98	31.13	55.93	0	0		6/7/2007	6/7/2007	DAVID B. MEADOWS	6109421924	DBMEADOWS@SUNOCOLOGISTICS.COM	6109421910
