RPTID	YR        	NAME      	OPID      	STADD     	CITY      	COUNT     	ST        	ZIP       	HSTAD     	HCITY     	HCNTY     	HST       	HZIP      	STOP      	B1M_1     	B1M_2     	B1M_3     	B1M_4     	B1M_5     	B1M_6     	B1M_7     	B1M_8     	B1M_9     	B1M_10    	B1MT	B1S_1	B1S_2	B1S_3	B1S_4	B1S_5	B1S_6	B1S_7	B1S_8	B1S_9	B1S_10	B1ST	STM_1	STM_2	STM_3	STM_4	STM_5	STM_6	STMT	DIM_1       Integer	DIM_2       Integer	DIM_3       Integer	DIM_4       Integer	DIM_5       Integer	DIM_6       Integer	DIMT	CUM_1	CUM_2	CUM_3	CUM_4	CUM_5	CUM_6	CUMT	CIM_1	CIM_2	CIM_3	CIM_4	CIM_5	CIM_6	CIMT	PVCM_1	PVCM_2	PVCM_3	PVCM_4	PVCM_5	PVCM_6	PVCMT	PEM_1	PEM_2	PEM_3	PEM_4	PEM_5	PEM_6	PEMT	ABSM_1	ABSM_2	ABSM_3	ABSM_4	ABSM_5	ABSM_6	ABSMT	OT1M_1	OT1M_2	OT1M_3	OT1M_4	OT1M_5	OT1M_6	OT1MT	OT2M_1	OT2M_2	OT2M_3	OT2M_4	OT2M_5	OT2M_6	OT2MT	TOTM_1	TOTM_2	TOTM_3	TOTM_4	TOTM_5	TOTM_6	TOTMT	AVER	STS_1	STS_2	STS_3	STS_4	STS_5	STS_6	STST	DIS_1       Integer	DIS_2       Integer	DIS_3       Integer	DIS_4       Integer	DIS_5       Integer	DIS_6       Integer	DIST	CUS_1	CUS_2	CUS_3	CUS_4	CUS_5	CUS_6	CUST	CIS_1	CIS_2	CIS_3	CIS_4	CIS_5	CIS_6	CIST	PVCS_1	PVCS_2	PVCS_3	PVCS_4	PVCS_5	PVCS_6	PVCST	PES_1	PES_2	PES_3	PES_4	PES_5	PES_6	PEST	ABSS_1	ABSS_2	ABSS_3	ABSS_4	ABSS_5	ABSS_6	ABSST	OT1S_1	OT1S_2	OT1S_3	OT1S_4	OT1S_5	OT1S_6	OT1ST	OT2S_1	OT2S_2	OT2S_3	OT2S_4	OT2S_5	OT2S_6	OT2ST	TOTS_1	TOTS_2	TOTS_3	TOTS_4	TOTS_5	TOTS_6	TOTST	CM1	CS1	TM1	TS1	OM1	OS1	CDM1	CDS1	MDM1	MDS1	OTHM1	OTHS1	KNLK	FEDLK	UNACC	COMMENTS	PNAME	PHONE	DOE	DOC
19931044	1993	STEVENS UTILITIES	18649	RT. 8 BOX 476	LIVINGSTON	POLK	TX	77351						TX	0	0	0	0	52	0	0	0	0	0	52	0	0	0	0	379	0	0	0	0	0	379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	15	6	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	15	6	0	0	52	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	375	4	0	0	0	379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	375	4	0	0	0	379	0	0	6	0	0	0	0	0	0	2	0	6	0	0	3.9		CULLEN TIPTON - MANAGER OPERATOR	4093277070	6/3/1994	
19930187	1993	STOCKDALE NATURAL GAS SYSTEM	18652	P.O. BOX 446 700 WEST MAIN STREET	STOCKDALE	WILSON	TX	78160						TX	0	0	0	37	3	0	0	0	0	0	40	0	0	0	389	0	0	0	0	0	0	389	0	37	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	1	0	0	0	40	25	0	376	0	0	0	0	376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	376	13	0	0	0	389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.9		HELEN DEASON - CITY SECRETARY	2109963128	6/3/1994	
19931741	1993	"STONINGTON, VILLAGE OF"	18656	416 NORTH MAIN STREET	STONINGTON	CHRISTIAN	IL	62567						IL	0	0	0	9	4						13		0		485	14						499	0	5	5				10			0				0			0				0			0				0			0				0		1	3				4			0				0			0				0	0		0				0	0	6	8				14	0	0	478	4				482			0				0			0				0		0	0	0	0	0	0	0	0	0	0		0	0		15	1	0			16		0					0		0					0		0					0		493	5				498	0		0		0		0		0		0		0	0	0		HAROLD L. COFFEY	2173253621	10/5/1994	
19931597	1993	STEPP BRANCH GAS CO INC	18662	P.O. BOX 982	INEZ	MARTIN	KY	41224						KY	0	0	0	0	3						3					65						65	0	0					0		0					0		0					0		0					0		3					3		0					0		0					0		0					0		0					0		3					3	40	0	0					0		0					0		0					0		0					0		65					65		0					0		0					0		0					0		0					0		65					65	0		8		0		0		0		0		0	0	0		RANDY SLUSS	6062983596	9/14/1994	
19930200	1993	STRONGSVILLE PIPE CO	18665	150 E. BRIDGE ST.	ELYRIA	LORAIN	OH	44036						OH	2	0	0	0	1	0	0	0	0	0	3	0	0	0	0	2	0	0	0	9	0	11	0	1	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	3	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	2	0	0	0	0	0	0	0	9	0	0	0	0	0	9	0	0	0	0	0	0	0	9	1	1	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		GARY BLANCHARD	2163234671	6/3/1994	
19930947	1993	STURGIS NATURAL GAS SYSTEM	18676	206 W 6TH STREET	STURGIS	UNION	KY	42459						KY	0	0	0	41	3	0	0	0	0	0	44	0	0	0	1082	25	0	0	0	0	0	1107	0	15	14	12	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	15	12	0	0	44	70	0	1075	7	0	0	0	1082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1100	7	0	0	0	1107	2	0	0	0	0	0	0	0	0	0	1	8	0	0	3		DARREL JONES	5023332166	6/3/1994	
19930656	1993	SUBURBAN FUEL GAS INC	18680	274 E FRONT ST	CYGNET	WOOD	OH	43413						OH	23	91	72	59	66	0	0	0	0	0	311	0	3176	1011	0	843	0	0	0	0	0	5030	0	71	43	130	1	0	245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	41	1	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	84	131	1	0	311	25	0	26	4143	18	0	0	4187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	329	513	1	0	0	843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	355	4656	19	0	0	5030	18	10	0	0	1	0	0	0	0	0	3	0	5	0	2		JOE WHITE	4196552345	6/3/1994	7/26/1995
19930975	1993	"SUGAR HILL NATURAL GAS SYSTEM, CITY OF"	18696	4988 BROAD STREET	SUGAR HILL	GWINNETT	GA	30518						GA	0	0	0	33	47	0	0	0	0	0	80	0	45	0	475	2603	0	0	0	0	0	3123	0	6	27	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	11	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	38	0	0	0	80	100	0	520	0	0	0	0	520	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2603	0	0	0	0	2603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3123	0	0	0	0	3123	10	13	8	21	0	0	6	0	0	76	0	0	0	0	9.3		CHRIS STRIPPELHOFF - CONSULTANT	4044221902	6/3/1994	
19931206	1993	SUPERIOR PROPANE	18701	17081 HWY 116	GUERNEVILLE	SONOMA	CA	95446	364 LOWER GRASS VALLEY ROAD	NEVADA		CA	95959	CA	0	2	0	4	9						15	0	247	0	212	406						865	0	5	1				6			0				0			0				0			0				0			0				0		8	1				9			0				0			0				0			0				0		13	2				15	20	0	454					454		0					0		0					0		0					0		0					0		409	2				411			0				0			0				0			0				0		863	2				865	1		2		0		0		0		4	4	0	0	0		JEFF MIKALSON	7078690634	6/3/1994	
19931069	1993	SUNBURST ENERGIES INC	18711	P.O. BOX 245	SUNBURST	TOOLE	MT	59482						MT	0	7	0	0	2	0	0	0	0	0	9	0	95	0	0	21	0	0	0	0	0	116	0	6	1	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	1	0	0	0	9	0	0	90	5	0	0	0	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	5	0	0	0	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		RITA CHRISTOFERSON - TOWN CLERK	4069372141	6/3/1994	
19930974	1993	"SUMMERVILLE GAS SYSTEM, CITY OF"	18712	P.O. BOX 180	SUMMERVILLE	CHATTOOGA	GA	30747						GA	0	6	0	94	32	0	0	0	0	0	132	0	0	721	2841	1692	0	0	0	0	0	5254	0	67	8	25	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	1	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98	9	25	0	0	132	100	0	3548	6	8	0	0	3562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1681	11	0	0	0	1692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5229	17	8	0	0	5254	0	3	0	0	0	0	0	8	0	54	0	0	122	0	0.4		CHRIS STRIPPELHOFF - CONSULTANT	4044221902	6/3/1994	
19931775	1993	"SUNDOWN GAS SYSTEMS, CITY OF"	18728	P.O. 600  706 S. SLAUGHTER	SUNDOWN	HOCKLEY	TX	79372						TX	0	0	1	0	11						12			3	0	717						720	0	1					1		0					0		0					0		0					0		0					0		11					11		0					0		0					0		0					0		12					12	10	0	0	2	1			3				0			0				0			0				0			0	0	52		0			52	0	665		0			665	0	0		0			0	0	0		0			0	0	0	0	0			0		717	2	1			720	0	0		0		0		0		4		0	0	0	3.03		TONI WILSON	8062293131	10/5/1994	
19930099	1993	SOUTHERN STATES UTILITIES INC	18731	680 GABLES BLVD	SUNNY HILLS	WASHINGTON	FL	32428	1000 COLOR PLACE	APOPKA		FL	32703	FL	0	0	0	7	0	0	0	0	0	0	7	0	0	0	126	50	0	0	0	0	0	176	0	5	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	10	0	0	136	0	0	0	0	136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	186	0	0	0	0	186	0	0	0	0	0	0	0	0	0	0	0	4	0	0	15		CHARLES K. LEWIS CORPORATE DEVELOPMENT ADMIN.	4078800058	6/3/1994	
19931584	1993	SUNRAY UTILITIES SYSTEM	18736	P.O. BOX 250	SUNRAY	MOORE	TX	79086						TX	5	6	0	0	8						19		552	0	0	217						769	0	6	4				10			0				0			0				0			0				0			0				0		5	3				8			0				0			0				0			0				0		11	8				19	0	0	544	8				552			0				0			0				0			0				0			0				0		214	3				217			0				0			0				0			0				0		758	11				769	1	1	0		0		0		0		2	4	0	0	5.7		GREG SMITH	8069484111	9/14/1994	
19930378	1993	"SUNRISE, CITY OF"	18738	"4747 NOB HILL ROAD, BAY 5"	SUNRISE	BROWARD	FL	33351	10770 W. OAKLAND PARK BLVD	SUNRISE		FL	33351	FL	0	0	0	96	51	0	0	0	0	0	147	0	0	0	6428	2135	0	0	0	0	0	8563	0	61	20	15	0	0	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	8	2	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102	28	17	0	0	147	53	0	6320	108	0	0	0	6428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1965	167	3	0	0	2135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8285	275	3	0	0	8563	0	30	9	11	1	1	0	11	0	4	0	19	0	0	0		DONALD W. SIDEBOTTOM	3055722296	6/3/1994	
19930058	1993	SUPERIOR WATER LIGHT & POWER CO	18752	1230 TOWER AVENUE P.O. BOX 519	SUPERIOR	DOUGLAS	WI	54880						WI	0	0	0	78	109	0	0	0	0	0	187	0	0	0	152	1940	6066	0	16	0	0	8174	0	38	16	12	12	0	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91	13	5	0	0	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	129	29	17	12	0	187	90	0	2017	67	5	3	0	2092	0	0	0	0	0	0	0	0	16	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5996	69	1	0	0	6066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8029	136	6	3	0	8174	0	7	4	35	2	13	1	0	0	0	1	2	0	0	3		DALE E. GROTHE - ASSISTANT ENGINEER	7153942321	6/3/1994	
19930652	1993	"SWEENY GAS SYSTEM, CITY OF"	18764	102 W. ASHLEY WILSON RD	SWEENY	BRAZORIA	TX	77480						TX	0	0	0	23	5	0	0	0	0	0	28	0	0	0	735	519	0	0	0	0	0	1254	0	15	8	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	8	0	0	0	28	0	0	0	0	0	0	0	0	0	0	735	0	0	0	735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	509	10	0	0	0	519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	509	745	0	0	0	1254	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0		TIM MOSS - DIRECTOR OF PUBLIC WORKS	4095483321	6/3/1994	
19931478	1993	SWEETWATER BOARD OF PUBLIC UTILITES	18768	101 OAK STREET	SWEETWATER	MONROE	TN	37874						TN	0	0	0	44	8	0	0	0	0	0	52	0	0	0	381	490	0	0	796	0	0	1667	0	36	6	2	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	6	2	0	0	52	100	0	361	20	0	0	0	381	0	0	0	0	0	0	0	0	796	0	0	0	0	796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	474	16	0	0	0	490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1631	36	0	0	0	1667	3	13	3	1	1	0	1	4	0	4	4	47	32	0	2		ELMER DIXON - SUPERINTENDT	6153376890	6/3/1994	
19931109	1993	SWITZERLAND COUNTY NATURAL GAS CO	18780	309 FERRY ST. P.O. BOX 47	VEVAY	SWITZERLAND	IN	47043						IN	0	0	0	20	0	0	0	0	0	0	20	0	0	0	362	210	0	0	0	0	0	572	0	8	12	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	12	0	0	0	20	100	0	360	2	0	0	0	362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	209	1	0	0	0	210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	569	3	0	0	0	572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		MARSHA CHASE	8124273332	9/12/1994	
19931031	1993	SYLACAUGA GAS SYSTEM	18784	1414 EDWARDS ST	SYLACAUGA	TALLADEGA	AL	35150	P.O. BOX 207	SYLACAUGA	TALLADEGA	AL	35150	AL	0	0	0	314	37	208	0	0	0	0	559	0	0	3223	1970	612	0	0	0	0	0	5805	0	49	176	88	1	0	314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	163	18	0	0	208	0	0	0	0	0	0	0	0	37	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113	339	106	1	0	559	75	0	4750	387	56	0	0	5193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	609	3	0	0	0	612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5359	390	56	0	0	5805	4	31	9	41	2	2	11	65	26	68	0	0	22	0	1.3		DEBORAH ROGERS	2052490372	6/3/1994	
19930964	1993	"SYLVANIA GAS SYSTEMS, CITY OF"	18792	P.O. BOX 555	SYLVANIA	SCREVEN	GA	30467						GA	0	0	0	51	0	0	0	0	0	0	51	0	0	0	1540	32	0	0	0	0	0	1572	0	49	2	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	2	0	0	0	51	100	0	1529	8	3	0	0	1540	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1561	8	3	0	0	1572	0	0	1	0	0	0	0	0	0	6	0	0	0	0	0.9		CHRIS STRIPPELHOFF - CONSULTANT	4044221902	6/3/1994	
19930765	1993	"SYLVESTER NATIONAL GAS SYSTEM, CITY OF"	18796	P.O. BOX 368	SYLVESTER	WORTH	GA	31791						GA	0	0	0	30	0	0	0	0	0	0	30	0	0	780	426	20	0	0	0	0	0	1226	0	14	11	5	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	11	5	0	0	30	100	0	1215	11	0	0	0	1226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1215	11	0	0	0	1226	0	3	0	0	0	2	0	10	0	30	0	0	0	0	1		E.T. FERGUSON	9122260394	6/3/1994	
19930350	1993	"SUPERIOR UTILITIES, CITY OF"	18799	333 SOUTH CENTRAL	SUPERIOR	NUCKOLLS	NE	68978	P.O. BOX 160 - 135 WEST 4TH STREET	SUPERIOR		NE	68978	NE	0	0	15	4	3	0	0	0	0	0	22	0	0	737	410	212	0	0	1	0	0	1360	0	14	3	2	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	4	2	0	0	22	20	0	246	901	1	0	0	1148	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200	10	1	0	0	211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	447	911	2	0	0	1360	1	7	0	12	0	0	0	0	0	6	0	0	8	0	0		"JIMMEY C. MORRIS, GAS SUPT"	4028794750	6/3/1994	
19930550	1993	"SYLVIA MUNICIPAL GAS DEPT, CITY OF"	18800	121 SOUTH MAIN STREET	SYLVIA	RENO	KS	67581						KS	0	0	4	2	5	0	0	0	0	0	11	0	0	164	34	5	0	0	0	0	0	203	0	5	2	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	2	0	0	0	11	50	0	10	188	0	0	0	198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	191	0	0	0	203	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1		BERYL O BLEW	3164862472	6/3/1994	
19931058	1993	SYRACUSE SUBURBAN GAS CO INC	18808	207 NORTH CENTER STREET	EAST SYRACUSE	ONONDAGA	NY	13057						NY	0	9	0	31	25	22	0	0	0	0	87	0	966	0	240	2356	0	143	0	0	0	3705	0	3	13	16	6	2	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	12	3	0	22	0	0	0	0	0	0	0	0	7	13	5	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	33	33	9	2	87	0	0	95	1087	23	0	1	1206	0	0	0	0	0	0	0	0	143	0	0	0	0	143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1228	1112	13	3	0	2356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1466	2199	36	3	1	3705	2	6	4	12	1	1	1	2	0	0	6	8	39	0	1.29		EDWIN F. JORDAN	3154373361	6/3/1994	
19930042	1993	"TALBOTTON, TOWN OF"	19020	P.O. BOX 215	TALBOTTON	TALBOT	GA	31827	P.O. BOX 3217	THOMASVILLE	THOMAS	GA	31799	GA	0	0	0	2	8	0	0	0	0	0	10	0	0	0	0	222	0	0	0	0	0	222	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	1	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	3	0	0	0	10	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	218	4	0	0	0	222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	218	4	0	0	0	222	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2		W.L. HAYS - CONSULTANT	9122266569	6/3/1994	
19930369	1993	"TALLAHASSEE, CITY OF"	19030	2602 JACKSON BLUFF ROAD	TALLAHASSEE	LEON	FL	32304						FL	0	0	0	307	131	0	0	0	0	0	438	0	0	0	9467	5314	0	0	0	0	0	14781	0	155	89	54	9	0	307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	28	9	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	249	117	63	9	0	438	0	0	9196	256	14	1	0	9467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5279	35	0	0	0	5314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14475	291	14	1	0	14781	0	0	0	0	0	0	0	4	0	0	0	0	14	0	4		ERNEST E. NICHOLS - GAS DIST SUPERVISOR	9048915115	6/3/1994	
19930963	1993	"TALLAPOOSA GAS DEPT, CITY OF"	19040	P.O. BOX 155	TALLAPOOSA	HARALSON	GA	30176						GA	0	0	2	4	4	17	0	0	0	0	27	132	0	0	0	880	0	0	0	0	0	1012	0	2	4	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	11	0	0	0	17	0	0	0	0	0	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	15	0	0	0	27	100	0	124	8	0	0	0	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	878	2	0	0	0	880	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1002	10	0	0	0	1012	0	1	3	4	0	0	2	5	0	1	0	1	4	0	4.9		CHRIS STRIPPELHOFF - CONSULTANT	4044221902	6/3/1994	
19931170	1993	"TALLASSEE, CITY OF"	19050	214 BARNETT BLVD	TALLASSEE	ELMORE	AL	36078						AL	0	0	0	3	4	43	0	0	0	0	50	722	0	0	3	1607	0	0	0	0	0	2332	0	1	0	2	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	34	1	0	0	41	0	0	0	0	0	0	0	0	2	0	2	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	34	5	0	0	48	45	0	2	2	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1607	0	0	0	0	1607	0	0	0	0	0	0	0	0	722	0	0	0	0	722	0	0	0	0	0	0	0	0	2331	2	0	0	0	2333	0	0	1	0	0	0	0	0	0	12	2	0	0	0	1		DANIEL STONAKER	2052834298	9/12/1994	
