RPTID	YR	NAME	OPID	OSTREET	OCITY	OCOUNTY	OSTATE	OZIP	HSTREET	HCITY	HCOUNTY	HSTATE	HZIP	STOP	B1M_1	B1M_2	B1M_3	B1M_4	B1M_5	B1M_6	B1M_7	B1M_8	B1M_9	B1M_10	B1MT	B1S_1	B1S_2	B1S_3	B1S_4	B1S_5	B1S_6	B1S_7	B1S_8	B1S_9	B1S_10	B1ST	STM_1	STM_2	STM_3	STM_4	STM_5	STM_6	STMT	DIM_1	DIM_2	DIM_3	DIM_4	DIM_5	DIM_6	DIMT	CUM_1	CUM_2	CUM_3	CUM_4	CUM_5	CUM_6	CUMT	CIM_1	CIM_2	CIM_3	CIM_4	CIM_5	CIM_6	CIMT	PVCM_1	PVCM_2	PVCM_3	PVCM_4	PVCM_5	PVCM_6	PVCMT	PEM_1	PEM_2	PEM_3	PEM_4	PEM_5	PEM_6	PEMT	ABSM_1	ABSM_2	ABSM_3	ABSM_4	ABSM_5	ABSM_6	ABSMT	OT1M_1	OT1M_2	OT1M_3	OT1M_4	OT1M_5	OT1M_6	OT1MT	OT2M_1	OT2M_2	OT2M_3	OT2M_4	OT2M_5	OT2M_6	OT2MT	TOTM_1	TOTM_2	TOTM_3	TOTM_4	TOTM_5	TOTM_6	TOTMT	AVER	STS_1	STS_2	STS_3	STS_4	STS_5	STS_6	STST	DIS_1	DIS_2	DIS_3	DIS_4	DIS_5	DIS_6	DIST	CUS_1	CUS_2	CUS_3	CUS_4	CUS_5	CUS_6	CUST	CIS_1	CIS_2	CIS_3	CIS_4	CIS_5	CIS_6	CIST	PVCS_1	PVCS_2	PVCS_3	PVCS_4	PVCS_5	PVCS_6	PVCST	PES_1	PES_2	PES_3	PES_4	PES_5	PES_6	PEST	ABSS_1	ABSS_2	ABSS_3	ABSS_4	ABSS_5	ABSS_6	ABSST	OT1S_1	OT1S_2	OT1S_3	OT1S_4	OT1S_5	OT1S_6	OT1ST	OT2S_1	OT2S_2	OT2S_3	OT2S_4	OT2S_5	OT2S_6	OT2ST	TOTS_1	TOTS_2	TOTS_3	TOTS_4	TOTS_5	TOTS_6	TOTST	CM	CS	TM	TS	OM	OS	CDM	CDS	MDM	MDS	OTHM	OTHS	KNLK	FEDLK	UNACC	COMMENTS	PNAME	PHONE	DOE	DOC	
19991146	1999	VIOLA GAS DEPT	21330	P.O. BOX 302	VIOLA	SEDGWICK	KS	67149						KS	0	0	3	0	1	0	0	0	0	0	4	0	0	81	0	10	0	0	0	0	0	91	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	4	0	0	3	78	0	0	0	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	78	0	0	0	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		G.S. FURSE	3162622658	3/22/2000		
19991115	1999	VIRGINIA NATURAL GAS	21349	5100 VIRGINA BEACH BLVD	NORFOLK		VA	23502						VA	8	371	6	1543	2209	195	0	24	0	0	4356	210	22992	0	77108	139441	0	0	564	0	0	240315	0	1123	251	413	90	52	1929	0	0	0	0	0	0	0	0	18	5	0	0	0	23	0	23	104	56	9	3	195	0	0	0	0	0	0	0	0	1824	363	22	0	0	2209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2988	723	491	99	55	4356	91	0	86525	13471	266	45	3	100310	0	0	0	0	0	0	0	0	564	0	0	0	0	564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	135150	4155	134	2	0	139441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	222239	17626	400	47	3	240315	632	531	156	438	0	0	35	77	254	585	689	1213	57	9	3.58		DONALD L. WHITE	7574665445	3/22/2000		
19990561	1999	VIROQUA GAS CO	12906	526 EAST DECKER STREET	VIROQUA	VERNON	WI	54665	133 S. BLAIR ST BOX 1231	MADISON		WI	53701	WI	0	0	0	16	23	0	0	0	0	0	39	0	0	0	624	1040	0	0	0	0	0	1664	0	9	4	3	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	6	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	10	3	0	0	39	0	0	614	10	0	0	0	624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1039	1	0	0	0	1040	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1653	11	0	0	0	1664	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0		MICHAEL R POWERS  - GEN MGR DIV OP	6086373139	3/2/2000	7/26/2000	
19991209	1999	"VULCAN MATERIALS CO., CHEMICALS DIV."	30885	8318 ASHLAND ROAD	GEISMAR	ASCENSION	LA	70734						LA	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	5520	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0		AS FEBUARY 2000 THIS LINE WAS ABANDONED IN PLACE. ALL 40 CFR 191 REQUIREMENTS WERE MET.	SCOTT GRAND	2254735105	3/24/2000		
19990341	1999	W G GAS CO	22101	P O BOX 219	RAVENCLIFF	WYOMING	WV	25913						WV	1	0	0	0	3	0	0	0	0	0	4	13	0	0	0	53	0	0	0	0	0	66	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	4	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	66	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1.09		"CRYSTAL D BROWN, OFFICE MANAGER"	3042948430	2/17/2000		
19990276	1999	WADLEY GAS SYSTEMS	22014	311 MAIN STREET	WADLEY	RANDOLPH	AL	36276						AL	0	0	0	2	7	0	0	0	0	0	9	0	0	3	0	202	0	0	0	0	0	205	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	1	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	3	0	0	0	9	0	0	0	2	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	196	5	1	0	0	202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	196	7	2	0	0	205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		KIM LOOSER	2563952261	2/11/2000	11/22/2000	
19990605	1999	"WAGON MOUND GAS SYSTEM, VILLAGE OF"	22021	600 CATRON AVE	WAGON MOUND	MORA	NM	87752						NM	0	0	0	0	7	0	0	0	0	0	7	0	0	0	0	130	0	0	0	0	0	130	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	1	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130	0	0	0	0	130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130	0	0	0	0	130	0	0	0	0	0	0	0	0	0	0	0	0	0	0			VICTORIA CHAVEZ	5056662408	3/7/2000		
19990160	1999	"WAKE GAS PRODUCERS, LLC"	31205	425 S MAIN ST STE 201	ANN ARBOR	WASHTENAW	MI	48104						NC	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		DOUGLAS NIELSEN	7275882655	2/4/2000		
19991486	1999	WAKEFIELD MUNICIPAL LIGHT DEPT	22035	9 ALBION STREET	WAKEFIELD	MIDDLESEX	MA	1880						MA	36	0	0	5	20	8	0	0	0	0	69	3645	0	0	684	978	0	0	0	0	0	5307	0	2	38	1	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	1	0	8	0	0	0	0	0	0	0	0	1	2	15	2	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	47	16	3	0	69	0	0	1	4231	20	0	0	4252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	298	736	16	4	1	1055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	299	4967	36	4	1	5307	8	55	0	5	0	0	0	0	0	0	0	0	0	0	1.17		RONALD V. PALASEK	7812245088	7/26/2000		
19990136	1999	WAKITA UTILITIES AUTH	22042	P.O. BOX 53	WAKITA	GRANT	OK	73771						OK	0	0	0	0	7	0	0	0	0	0	7	0	0	0	0	205	0	0	0	0	0	205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	2	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	2	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	197	8	0	0	0	205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	197	8	0	0	0	205	0	0	0	0	0	0	0	0	0	0	0	2	0	0	4.7		KATHY MORRISON - CITY CLERK	4055942200	2/4/2000		
19991263	1999	"WALDEN, TOWN OF"	30839	513 HARRISON	WALDEN	JACKSON	CO	80480						WY	0	0	0	34	9	0	0	0	0	0	43	0	0	0	524	51	0	0	0	0	0	575	0	14	20	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	20	0	0	0	43	72	0	499	24	1	0	0	524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	2	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	548	26	1	0	0	575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.2		JIM MCALLISTER MGR	9707234662	3/27/2000		
19991092	1999	"WALDEN, TOWN OF"	30839	513 HARRISON	WALDEN	JACKSON	CO	80480						WY	0	0	0	0	21	0	0	0	0	0	21	0	0	0	0	250	0	0	0	0	0	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	21	222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	249	1	0	0	0	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	249	1	0	0	0	250	0	0	0	2	0	0	0	0	0	0	0	0	0	0	4.2		JIM MCALLISTER MGR	9707234662	3/21/2000		
19991246	1999	WALKER GAS & OIL CO INC	22070	"105 DAUBENSPECK ROAD, BOX"	BRUIN	BUTLER	PA	16022						PA	4	0	0	0	7	0	0	0	0	0	11	53	0	0	0	241	0	0	0	0	0	294	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	11	55	0	0	53	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	241	0	0	0	241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	294	0	0	0	294	21	1	1	0	0	0	0	0	0	0	0	0	1	0	0.25		JEROME MACURAK - PRESIDENT	4127532410	3/27/2000	6/23/2000	
19990198	1999	"WALKER, TOWN OF"	22063	P. O. BOX 217	WALKER	LIVINGSTON	LA	70785						LA	0	0	0	131	98	0	0	0	0	5	234	0	0	0	2363	2412	0	0	0	0	47	4822	0	119	11	1	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	5	0	59	38	1	0	0	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	183	49	2	0	0	234	0	0	2363	0	0	0	0	2363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	47	0	2401	11	0	0	0	2412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4811	11	0	0	0	4822	6	9	17	78	0	1	4	36	8	53	0	95	12	0	3	OTHER DENOTES LEAKS ON CUSTOMER LINES OR IN CUSTOMER HOME.	CHARLES B. KELLY	2256643123	2/9/2000	9/6/2000	
19991342	1999	"WALLER, CITY OF"	22084	PO BOX 239	WALLER	WALLER	TX	77484						TX	0	0	0	2	15	0	0	0	0	0	17	0	0	0	73	550	0	0	0	0	0	623	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	3	1	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	3	1	0	0	17	15	0	73	0	0	0	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	528	22	0	0	0	550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	601	22	0	0	0	623	0	0	2	0	0	0	0	0	0	0	0	0	0	0	7		GENE SCHMIDT - SUPT. OF PUBLIC WORKS	4093723880	4/5/2000	8/16/2000	
19990680	1999	WALLY GAS CO INC	22091	105 FRONT STREET	CHICORA	BUTLER	PA	16025						PA	1	0	0	0	7	0	0	0	0	0	8	43	0	0	0	158	0	0	0	0	0	201	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	1	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	1	0	0	0	8	40	0	43	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	158	0	0	0	0	158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	201	0	0	0	0	201	0	0	0	1	1	0	0	0	0	0	0	0	0	0			RUTH CRAIG	7244453520	3/10/2000		
19990461	1999	"WALNUT GROVE GAS SYSTEM, CITY OF"	22098	108 PARK STREET	WALNUT GROVE	LEAKE	MS	39189						MS	0	0	0	42	1	0	0	0	0	0	43	0	0	0	375	85	0	0	0	0	0	460	0	17	14	11	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	14	11	0	0	43	0	0	335	40	0	0	0	375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	0	0	0	0	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	420	40	0	0	0	460	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.35		ADA CHAMBLEE - TOWN CLERK	6012532321	2/29/2000		
19990294	1999	"WALNUT MUNICIPLE GAS SYSTEM, TOWN OF"	22105	PO BOX 540	WALNUT	TIPPAH	MS	38683						MS TN	0	0	0	31	51	0	0	0	0	0	82	0	0	0	247	628	0	0	0	0	0	875	0	25	6	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	30	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	36	0	0	0	82	148	0	247	0	0	0	0	247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	621	7	0	0	0	628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	868	7	0	0	0	875	0	0	2	5	0	0	0	0	0	17	0	0	0	0	2.91		CHARLES W WILBANK	6622234405	2/16/2000		
19991262	1999	"WALSENBURG, CITY OF"	22112	525 SOUTH ALBERT	WALSENBURG	HUERFANO	CO	81089						CO	0	0	0	28	7	0	0	0	0	0	35	0	0	0	1010	547	0	0	0	0	0	1557	0	14	8	6	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	14	6	0	0	35	85	0	980	30	0	0	0	1010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	536	11	0	0	0	547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1516	41	0	0	0	1557	0	0	0	3	0	0	0	0	1	0	0	0	0	0	4		GABRIEL GAYTAN	7197381240	3/27/2000		
19990573	1999	WALTHALL NATURAL GAS CO INC	22119	613 BEULAH AVE (PO BOX 44	TYLERTOWN	WALTHALL	MS	39667						MS	0	0	0	18	4	0	0	0	0	0	22	0	0	0	692	125	0	0	0	0	0	817	0	12	3	3	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	3	3	0	0	22	100	0	679	12	1	0	0	692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118	7	0	0	0	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	797	19	1	0	0	817	0	0	0	3	0	0	0	0	0	0	0	9	0	0	1		TONY O. ARD - MANAGER	6018763415	3/2/2000		
19990770	1999	"WALTON, CITY OF"	22120	122 MAIN STREET P.O. BOX 	WALTON	HARVEY	KS	67151						KS	0	0	0	9	2	0	0	0	0	0	11	0	0	0	131	0	0	0	0	0	0	131	0	3	6	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	7	0	0	0	11	0	0	114	0	0	0	0	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	2	1	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	128	2	1	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	0			MERLYN JOHNSON	3168374135	3/13/2000	6/23/2000	
19990512	1999	WARNER ROBINS GAS SYSTEM	22154	P.O. BOX 1488	WARNER ROBINS	HOUSTON	GA	31099-    						GA	0	0	0	231	91	0	0	0	0	0	322	0	0	0	8789	5168	0	0	0	0	0	13957	0	85	58	63	17	8	231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	13	12	0	0	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	151	71	75	17	8	322	100	0	8765	18	4	2	0	8789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5047	121	0	0	0	5168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13812	139	4	2	0	13957	0	7	7	21	0	0	0	0	0	1	0	0	0	0	0		ERIC J. HABECKER 	7063532868	3/1/2000		
19991319	1999	"WARREN GAS DEPT, CITY OF"	22168	120 E BRIDGE AVE	WARREN	MARSHALL	MN	56762-    						MN	0	0	0	10	4	0	0	0	0	0	14	0	0	0	469	257	0	0	0	0	0	726	0	7	3	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	5	0	0	0	14	96	0	466	3	0	0	0	469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255	2	0	0	0	257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	721	5	0	0	0	726	0	0	0	0	1	0	0	0	0	0	0	0	0	0		-7.44	BRIAN RANSTROM - FOREMAN	2187455343	3/31/2000		
19990957	1999	WASHINGTON GAS LIGHT CO	22182	6801 INDUSTRIAL ROAD	SPRINGFIELD	FAIRFAX	VA	22151	"1100 H STREET, NW"	WASHINGTON		DC	20080	 DC	41	79	0	333	255	495	0	0	0	0	1203	9371	230	0	22722	75381	0	0	13172	0	0	120876	0	104	78	194	40	37	453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	183	236	43	31	495	0	0	0	0	0	0	0	0	140	68	37	9	1	255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	246	329	467	92	69	1203	50	0	7030	24208	1022	61	2	32323	0	0	0	0	0	0	0	0	10222	2950	0	0	0	13172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44547	30138	666	30	0	75381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61799	57296	1688	91	2	120876	148	103	49	158	103	13	24	20	307	46	82	431	243	0	3.6		SANDRA K. DEAVERS	7037504566	3/20/2000	3/23/2000	
19990959	1999	WASHINGTON GAS LIGHT CO	22182	6801 INDUSTRIAL ROAD	SPRINGFIELD	FAIRFAX	VA	22151	"1100 H STREET, NW"	WASHINGTON		DC	20080	 VA	49	273	0	1676	2381	22	0	0	0	0	4401	2297	678	0	67129	218837	0	0	25942	0	0	314883	0	0	334	451	196	37	1018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	980	7	6	8	1	1002	0	0	0	0	0	0	0	0	1539	525	301	16	0	2381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2519	866	758	220	38	4401	79	0	66177	3708	197	19	3	70104	0	0	0	0	0	0	0	0	25889	52	1	0	0	25942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	213039	5357	422	19	0	218837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	305105	9117	620	38	3	314883	201	117	144	467	13	50	17	39	16	83	96	432	671	0	3.6	VIRGINIA	SANDRA K. DEAVERS	7037504566	3/20/2000	3/23/2000	
19990958	1999	WASHINGTON GAS LIGHT CO	22182	6801 INDUSTRIAL ROAD	SPRINGFIELD	FAIRFAX	VA	22151	"1100 H STREET, NW"	WASHINGTON		DC	20080	 MD	201	158	14	2361	2147	86	0	0	0	0	4967	5280	898	0	89310	209763	0	0	30573	0	0	335824	0	1227	438	769	236	64	2734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	52	8	2	86	0	0	0	0	0	0	0	0	1284	497	344	20	2	2147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2511	959	1165	264	68	4967	78	0	89010	6073	360	45	0	95488	0	0	0	0	0	0	0	0	30193	380	0	0	0	30573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	198127	11103	511	22	0	209763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	317330	17556	871	67	0	335824	255	197	112	376	23	68	21	42	63	133	120	653	851	0	3.6		SANDRA K. DEAVERS	7037504566	3/20/2000	3/23/2000	
19990377	1999	WASHINGTON NATURAL GAS SYSTEM	22196	405 N WASHINGTON ST	WASHINGTON	ST. LANDRY	LA	70589						LA	0	0	0	13	21	0	0	0	0	0	34	0	0	0	292	526	0	0	0	0	0	818	0	3	10	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	10	0	0	0	34	50	0	290	2	0	0	0	292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	524	2	0	0	0	526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	814	4	0	0	0	818	0	0	1	3	0	0	0	0	0	0	0	33	0	0	0.2		KEITH DESHOTELS	3188263626	2/22/2000		
